customer_id,transaction_amount,merchant_category,merchant_country,payment_method,transaction_hour,is_weekend,account_age_days,avg_txn_amount_30d,txn_count_24h,is_new_merchant,geo_distance_km,ip_change,device_trusted,is_high_risk_country,velocity_score,fraud_label
CUST_2137,197.23,digital_services,IN,mobile_wallet,11,0,1697,105.36,5,0,16.57,0,0,0,9,0
CUST_2138,31.13,digital_services,RU,online,4,0,1256,146.27,2,0,53.27,0,0,0,2,0
CUST_2139,292.98,electronics,UK,online,6,0,3509,114.13,5,1,26.38,0,0,0,2,0
CUST_2140,256.44,digital_services,DE,online,21,0,1263,163.04,8,0,29.48,0,0,0,4,0
CUST_2141,116.74,food,UK,online,14,1,1912,105.56,7,0,36.45,0,0,0,0,0
CUST_2142,185.81,groceries,DE,POS,6,0,2178,100.04,2,0,13.63,0,1,0,5,0
CUST_2143,56.61,electronics,UK,POS,12,1,3547,120.58,6,0,39.32,0,1,0,1,0
CUST_2144,95.56,digital_services,BR,contactless,2,0,927,153.76,1,0,1.3,0,0,0,0,0
CUST_2145,258.59,groceries,IN,mobile_wallet,22,0,812,128.73,3,0,36.26,0,0,0,7,0
CUST_2146,92.22,fashion,US,contactless,12,0,2024,123.62,6,0,25.29,0,0,0,9,0
CUST_2147,66.43,digital_services,BR,contactless,2,0,1614,91.74,9,0,20.91,0,0,0,2,0
CUST_2148,102.25,travel,IN,online,1,0,2445,86.6,1,0,9.57,0,0,0,5,0
CUST_2149,264.26,groceries,DE,mobile_wallet,22,0,3340,153.8,6,0,3.03,0,0,0,1,0
CUST_2150,61.24,electronics,RU,online,3,1,756,157.48,2,0,26.05,0,0,0,4,0
CUST_2151,28.63,fashion,RU,POS,16,0,3392,156.35,9,0,15.95,0,0,0,8,0
CUST_2152,186.73,food,CN,contactless,5,0,2449,147.69,2,0,6.14,0,0,0,6,0
CUST_2153,262.29,fashion,IN,mobile_wallet,10,0,2939,135.63,3,0,1.11,0,0,0,3,0
CUST_2154,15.91,digital_services,UK,POS,5,1,1484,135.09,2,0,19.35,0,0,0,2,0
CUST_2155,41.14,travel,US,contactless,21,0,2357,124.68,4,0,3.38,0,0,0,8,0
CUST_2156,22.97,fashion,UK,mobile_wallet,1,1,3568,139.67,4,0,66.27,0,0,1,3,0
CUST_2157,64.14,food,UK,contactless,16,0,2393,118.54,1,0,4.08,0,0,0,4,0
CUST_2158,89.77,electronics,IN,mobile_wallet,2,0,2042,139.57,8,0,0.81,0,0,1,5,0
CUST_2159,207.24,groceries,US,contactless,11,0,1130,152.11,5,0,7.6,0,0,0,9,0
CUST_2160,157.97,travel,CN,online,13,0,845,75.98,8,0,4.81,0,1,0,4,0
CUST_2161,145.5,food,BR,contactless,1,0,180,158.37,6,0,39.16,1,0,0,8,1
CUST_2162,65.17,digital_services,UK,contactless,21,0,3497,117.98,2,0,8.54,0,0,0,0,0
CUST_2163,276.25,digital_services,US,mobile_wallet,21,0,1038,171.04,7,0,7.03,0,0,0,5,0
CUST_2164,95.6,digital_services,CN,mobile_wallet,4,1,1549,164.47,9,0,131.52,1,0,0,3,1
CUST_2165,580.24,travel,BR,online,9,0,1350,83.92,7,0,4.06,0,0,1,3,0
CUST_2166,150.83,fashion,UK,mobile_wallet,9,0,698,120.02,5,0,2.22,0,0,0,2,0
CUST_2167,20.25,travel,US,contactless,20,0,3811,54.7,4,0,9.12,0,0,0,4,0
CUST_2168,169.13,digital_services,BR,mobile_wallet,8,0,3997,106.49,8,0,12.98,0,0,0,7,0
CUST_2169,58.98,food,IN,mobile_wallet,20,0,436,132.45,6,0,35.72,0,0,0,3,0
CUST_2170,173.91,groceries,RU,mobile_wallet,12,0,2364,149.64,5,1,77.78,1,0,0,6,0
CUST_2171,10.83,groceries,RU,online,9,0,3594,122.42,7,0,36.06,0,0,0,7,0
CUST_2172,28.83,travel,UK,online,5,0,2994,135.5,3,0,32.42,0,0,1,4,0
CUST_2173,290.42,digital_services,UK,POS,10,0,3637,95.41,9,0,119.04,1,0,0,9,1
CUST_2174,38.66,electronics,BR,online,3,0,3557,119.33,4,0,36.24,0,0,1,0,0
CUST_2175,272.14,travel,US,online,13,0,521,99.34,4,0,3.76,0,0,0,7,0
CUST_2176,49.12,digital_services,RU,online,16,1,1062,129.89,8,0,15.48,0,0,0,9,0
CUST_2177,154.45,fashion,UK,contactless,19,0,1971,168.64,6,0,17.5,0,0,0,2,0
CUST_2178,177.7,groceries,CN,POS,1,1,1185,118.01,1,0,9.09,0,0,0,3,0
CUST_2179,107.82,groceries,UK,contactless,9,0,1130,72.01,2,1,4.49,0,0,1,9,1
CUST_2180,54.64,groceries,RU,online,2,1,2815,126.87,9,0,31.1,0,0,0,6,0
CUST_2181,35.86,electronics,DE,online,6,0,2208,144.69,6,0,8.13,0,1,0,8,0
CUST_2182,5.06,digital_services,RU,POS,6,0,1026,87.87,7,0,24.5,0,0,0,3,0
CUST_2183,54.35,digital_services,CN,POS,0,0,1941,163.46,9,0,9.74,0,0,0,3,0
CUST_2184,158.83,digital_services,US,mobile_wallet,7,0,1465,99.13,3,1,17.64,0,0,0,5,0
CUST_2185,417.83,digital_services,CN,online,22,0,1143,93.39,5,0,10.28,0,0,0,8,0
CUST_2186,307.43,electronics,DE,online,0,0,2575,57.68,5,0,13.27,0,0,0,3,0
CUST_2187,217.91,food,DE,contactless,7,0,3730,129.41,7,0,32.93,0,0,0,9,0
CUST_2188,232.99,travel,UK,mobile_wallet,13,0,2699,183.56,2,0,53.82,0,0,0,7,0
CUST_2189,164.04,travel,UK,online,13,0,918,132.84,4,0,17.77,0,0,0,2,0
CUST_2190,45.22,digital_services,RU,contactless,1,1,383,94.3,4,0,23.56,0,0,0,1,0
CUST_2191,356.59,fashion,IN,POS,7,0,2348,137.96,8,0,49.95,0,0,0,3,0
CUST_2192,166.63,groceries,CN,contactless,18,0,1445,148.01,3,1,3.86,0,0,0,3,0
CUST_2193,123.3,electronics,RU,online,9,0,461,160.62,2,0,4.42,0,0,0,6,0
CUST_2194,17.65,fashion,IN,contactless,6,1,768,76.78,9,0,11.13,0,0,0,6,0
CUST_2195,88.87,fashion,RU,contactless,12,0,2549,174.36,4,1,9.24,0,0,0,8,1
CUST_2196,92.53,digital_services,DE,mobile_wallet,21,0,1809,127.47,9,0,107.39,0,0,0,9,1
CUST_2197,299.89,electronics,UK,mobile_wallet,20,0,1361,181.36,6,1,20.76,1,0,0,1,1
CUST_2198,118.66,travel,UK,POS,14,0,537,125.45,1,0,18.55,0,0,0,3,0
CUST_2199,71.8,groceries,RU,mobile_wallet,10,0,84,140.19,3,0,21.61,0,0,0,2,0
CUST_2200,564.54,travel,UK,contactless,13,0,2114,86.8,7,0,52.02,0,0,0,2,0
CUST_2201,17.6,fashion,US,mobile_wallet,10,0,929,154.47,9,0,6.98,0,0,0,6,0
CUST_2202,82.37,groceries,RU,online,1,1,2132,82.31,8,0,17.88,0,0,0,9,0
CUST_2203,6.44,food,DE,contactless,1,0,553,129.41,5,0,7.9,0,0,0,5,0
CUST_2204,202.01,fashion,BR,contactless,11,0,2992,104.93,8,0,37.92,0,0,0,2,0
CUST_2205,375.3,travel,RU,contactless,14,0,492,116.92,2,0,37.53,0,0,0,7,0
CUST_2206,49.28,travel,RU,online,16,0,726,157.98,3,1,78.91,0,0,1,7,1
CUST_2207,293.15,digital_services,UK,contactless,13,1,1531,107.57,8,0,14.8,0,0,0,6,0
CUST_2208,51.84,travel,DE,mobile_wallet,15,0,1802,158.7,9,1,4.32,0,0,0,8,1
CUST_2209,362.48,electronics,RU,online,7,0,3906,105.76,8,0,56.68,0,0,0,2,0
CUST_2210,210.34,fashion,UK,contactless,23,1,745,124.58,4,0,55.32,0,0,0,4,0
CUST_2211,245.14,groceries,CN,mobile_wallet,16,0,1264,195.24,6,0,6.69,0,0,0,5,0
CUST_2212,2.73,travel,DE,mobile_wallet,4,1,3327,124.26,5,1,8.08,0,0,0,8,1
CUST_2213,493.76,digital_services,IN,POS,11,1,3108,117.34,4,0,9.4,0,0,0,3,0
CUST_2214,194.56,digital_services,US,mobile_wallet,5,1,2809,124.9,9,0,15.03,0,0,0,4,0
CUST_2215,54.52,travel,IN,mobile_wallet,17,0,1876,108.44,3,0,44.16,0,1,0,8,0
CUST_2216,265.26,electronics,BR,POS,4,0,3641,84.95,1,0,3.9,0,0,0,3,0
CUST_2217,49.59,digital_services,DE,POS,5,0,1018,192.07,7,0,30.13,0,0,0,1,0
CUST_2218,309.24,groceries,RU,online,8,0,1858,105.78,8,1,10.88,0,0,0,8,1
CUST_2219,17.92,fashion,UK,mobile_wallet,14,0,241,66.71,3,1,5.44,0,1,0,2,0
CUST_2220,182.45,food,BR,online,9,0,3290,114.56,3,0,10.33,0,0,0,5,0
CUST_2221,116.71,electronics,DE,online,16,0,3176,132.49,6,0,19.05,0,0,0,8,0
CUST_2222,15.23,digital_services,US,contactless,18,0,783,112.73,2,0,63.59,0,1,0,2,0
CUST_2223,41.54,fashion,DE,online,11,1,3215,118.29,6,0,24.74,0,0,0,7,0
CUST_2224,1.87,food,BR,online,8,0,3780,114.26,5,0,23.35,0,1,0,8,0
CUST_2225,94.88,travel,UK,online,14,0,3719,134.89,7,0,2.88,0,0,1,2,0
CUST_2226,53.77,travel,IN,online,13,0,3252,148.66,9,0,2.08,0,0,0,2,0
CUST_2227,136.83,groceries,CN,POS,0,1,465,113.26,9,0,3.47,0,0,0,3,0
CUST_2228,52.91,food,IN,mobile_wallet,16,0,1931,210.64,1,1,2.51,0,1,0,0,0
CUST_2229,53.48,travel,UK,contactless,0,0,113,156.43,7,0,21.47,1,0,0,1,0
CUST_2230,203.91,travel,BR,POS,22,0,1265,119.81,3,0,15.07,0,0,0,0,0
CUST_2231,7.4,digital_services,UK,contactless,20,0,808,73.85,4,0,0.13,0,0,0,2,0
CUST_2232,349.79,groceries,US,contactless,21,1,863,124.0,2,1,10.81,0,0,0,5,0
CUST_2233,286.85,fashion,DE,POS,12,1,3882,148.49,1,0,3.41,0,0,0,7,0
CUST_2234,165.3,travel,DE,online,7,0,2538,148.75,3,0,110.82,0,0,0,4,0
CUST_2235,134.92,electronics,IN,POS,12,0,1990,55.16,9,0,15.41,1,0,0,7,0
CUST_2236,334.26,electronics,BR,contactless,15,0,206,124.04,1,0,13.88,0,0,0,5,0
CUST_2237,30.75,fashion,CN,contactless,1,1,1836,103.18,3,0,25.83,1,0,0,0,0
CUST_2238,12.34,food,CN,online,12,0,2389,172.4,5,1,11.04,0,0,0,2,0
CUST_2239,41.07,groceries,US,POS,17,1,1747,124.33,3,0,31.43,0,0,0,1,0
CUST_2240,237.4,digital_services,UK,mobile_wallet,2,0,3260,40.05,4,0,58.79,0,0,0,5,0
CUST_2241,5.29,electronics,US,contactless,12,1,1754,132.89,4,0,17.27,0,0,0,7,0
CUST_2242,131.13,electronics,DE,POS,18,1,215,51.75,1,0,12.07,0,0,0,5,0
CUST_2243,808.48,fashion,RU,online,12,0,1524,135.75,6,1,18.45,0,0,0,3,0
CUST_2244,290.38,food,RU,online,18,1,2009,210.55,7,0,23.13,0,0,0,3,0
CUST_2245,110.55,food,RU,mobile_wallet,3,1,1362,167.61,7,0,47.05,0,0,1,8,1
CUST_2246,9.86,fashion,UK,contactless,18,0,275,129.06,6,0,12.54,0,0,0,0,0
CUST_2247,267.01,electronics,US,mobile_wallet,17,1,1882,96.92,7,0,1.32,0,0,0,1,0
CUST_2248,137.06,groceries,BR,mobile_wallet,5,0,3094,164.6,3,0,24.91,1,0,0,3,0
CUST_2249,18.31,electronics,IN,mobile_wallet,18,1,413,142.26,5,0,108.34,0,0,0,2,0
CUST_2250,14.78,food,DE,mobile_wallet,3,0,3143,110.66,7,0,48.14,0,0,0,8,0
CUST_2251,360.57,digital_services,RU,online,3,0,314,101.14,5,0,35.5,0,0,0,4,0
CUST_2252,165.94,electronics,BR,contactless,23,0,3057,88.26,2,0,4.85,0,0,0,7,0
CUST_2253,265.17,groceries,CN,mobile_wallet,6,1,1017,133.11,6,0,34.52,0,0,0,3,0
CUST_2254,316.77,travel,US,contactless,6,1,329,105.41,7,1,2.12,0,0,0,3,0
CUST_2255,127.22,electronics,DE,online,22,0,930,125.87,2,0,17.03,0,0,0,9,0
CUST_2256,109.3,fashion,DE,online,15,0,1489,152.47,8,0,11.59,0,1,0,2,0
CUST_2257,84.43,travel,CN,POS,15,0,1422,104.54,5,0,58.92,1,0,0,8,1
CUST_2258,57.18,fashion,CN,POS,4,0,2951,142.58,8,1,4.35,0,0,0,9,0
CUST_2259,85.53,fashion,CN,contactless,14,0,2563,162.78,3,0,38.88,0,0,0,1,0
CUST_2260,223.0,fashion,RU,POS,22,0,2513,133.83,2,1,1.24,0,0,1,2,1
CUST_2261,138.17,electronics,RU,mobile_wallet,3,0,835,144.48,7,0,30.25,1,0,1,2,1
CUST_2262,334.57,food,US,contactless,23,0,3529,134.09,5,0,8.7,0,1,1,2,0
CUST_2263,87.88,travel,CN,online,12,0,2258,120.57,5,0,93.15,0,0,1,3,0
CUST_2264,140.13,groceries,IN,online,18,0,2960,149.3,8,0,27.85,0,0,0,4,0
CUST_2265,149.67,food,DE,mobile_wallet,6,1,1951,176.32,9,0,9.24,0,0,0,5,0
CUST_2266,134.36,electronics,CN,POS,11,0,906,149.92,8,0,6.71,0,0,0,4,0
CUST_2267,181.92,fashion,DE,contactless,8,0,723,113.22,2,0,25.49,0,0,0,8,0
CUST_2268,40.66,groceries,UK,contactless,16,0,2417,114.14,7,0,7.96,1,0,0,6,0
CUST_2269,107.73,travel,BR,mobile_wallet,1,0,2568,115.45,5,0,5.17,0,0,0,6,0
CUST_2270,16.51,food,UK,POS,15,0,2572,153.16,7,0,26.08,0,0,1,6,0
CUST_2271,72.8,digital_services,CN,contactless,6,0,2026,101.58,3,0,32.21,0,0,0,6,0
CUST_2272,100.32,food,DE,mobile_wallet,17,0,759,84.15,4,0,6.8,0,0,0,1,0
CUST_2273,158.43,groceries,BR,contactless,6,0,1216,136.41,7,0,19.19,0,0,0,7,0
CUST_2274,450.96,electronics,UK,online,0,0,1611,120.76,2,0,27.24,0,0,0,9,0
CUST_2275,137.69,travel,CN,contactless,2,0,2533,171.85,2,0,71.15,0,0,0,0,0
CUST_2276,204.15,groceries,DE,contactless,20,0,3193,41.02,1,0,40.67,0,0,0,5,0
CUST_2277,105.86,fashion,CN,contactless,10,0,134,127.28,1,0,13.65,0,0,0,2,0
CUST_2278,150.81,travel,RU,POS,21,0,2796,105.87,1,1,46.51,0,0,0,5,0
CUST_2279,11.04,food,DE,POS,14,0,468,148.36,6,0,14.57,0,0,0,5,0
CUST_2280,44.03,groceries,UK,mobile_wallet,2,1,1551,110.2,5,1,3.49,0,0,0,7,0
CUST_2281,67.38,food,CN,POS,23,0,1381,99.84,8,0,10.43,0,0,1,3,0
CUST_2282,95.94,food,UK,contactless,12,0,2728,152.76,5,0,40.83,0,0,0,2,0
CUST_2283,7.01,food,CN,contactless,3,1,3642,164.76,1,0,77.98,0,0,0,1,0
CUST_2284,22.63,electronics,US,POS,22,0,538,116.58,8,0,102.74,0,0,0,5,0
CUST_2285,48.61,food,UK,POS,21,0,280,117.25,6,0,25.48,0,0,0,2,0
CUST_2286,533.85,fashion,UK,contactless,7,0,3042,164.47,8,0,16.27,0,0,0,3,0
CUST_2287,60.37,fashion,IN,contactless,21,0,1244,160.56,2,1,4.42,0,0,1,8,1
CUST_2288,98.68,travel,BR,online,3,0,2124,156.1,8,1,2.7,0,0,0,6,0
CUST_2289,32.74,digital_services,RU,mobile_wallet,17,0,908,105.9,6,0,18.27,0,0,0,0,0
CUST_2290,141.54,food,UK,POS,6,1,1304,96.95,1,0,32.53,0,0,0,3,0
CUST_2291,49.42,food,DE,mobile_wallet,10,0,1047,177.28,1,0,9.79,0,0,0,7,0
CUST_2292,34.79,groceries,BR,contactless,3,0,2852,141.34,5,0,28.07,0,1,0,9,0
CUST_2293,109.03,electronics,CN,mobile_wallet,12,0,2962,94.05,7,0,21.15,0,0,0,3,0
CUST_2294,0.83,digital_services,US,POS,8,0,93,116.28,4,0,70.65,0,0,0,0,0
CUST_2295,1.15,travel,DE,POS,8,0,3951,122.97,5,0,5.88,0,0,0,9,0
CUST_2296,37.09,digital_services,BR,mobile_wallet,22,1,349,116.3,3,0,22.35,0,0,0,1,0
CUST_2297,5.61,food,DE,POS,20,1,889,109.77,2,0,13.35,0,0,0,4,0
CUST_2298,17.15,groceries,DE,online,18,1,2857,163.07,2,1,7.58,0,0,0,5,0
CUST_2299,62.07,electronics,DE,contactless,2,0,1577,138.49,5,0,11.05,0,0,0,0,0
CUST_2300,243.37,travel,BR,contactless,11,1,3393,198.87,4,0,8.72,0,0,0,4,0
CUST_2301,127.31,digital_services,US,POS,10,0,2106,164.99,2,0,18.75,0,0,1,7,0
CUST_2302,107.82,travel,IN,contactless,19,0,1704,124.77,5,0,20.41,0,0,0,7,0
CUST_2303,52.11,food,RU,online,10,0,466,169.6,9,0,50.16,0,0,0,1,0
CUST_2304,402.69,travel,UK,POS,16,0,2019,132.35,8,0,38.0,0,0,0,8,0
CUST_2305,75.88,groceries,BR,online,20,0,1650,204.64,9,0,9.01,0,0,0,1,0
CUST_2306,13.67,travel,DE,online,13,0,3687,108.98,9,0,66.96,0,0,0,3,0
CUST_2307,143.98,fashion,UK,contactless,15,1,792,135.86,8,0,50.69,0,0,0,9,0
CUST_2308,18.13,groceries,BR,contactless,23,0,765,98.98,9,0,24.58,0,0,0,3,0
CUST_2309,63.52,digital_services,UK,mobile_wallet,9,0,3148,106.66,4,0,0.47,0,0,1,3,0
CUST_2310,106.21,electronics,DE,online,3,0,3518,108.05,8,0,5.87,0,0,0,6,0
CUST_2311,310.99,electronics,IN,contactless,9,0,3694,163.27,2,0,38.94,0,0,0,7,0
CUST_2312,102.05,food,BR,online,19,0,2528,127.28,9,0,15.12,0,0,0,7,0
CUST_2313,181.73,food,UK,mobile_wallet,11,0,662,33.94,9,0,3.37,1,0,0,3,0
CUST_2314,740.4,fashion,CN,online,8,0,1608,123.28,3,0,13.12,0,0,0,3,0
CUST_2315,21.15,digital_services,UK,POS,14,1,3759,85.91,6,0,5.95,0,1,0,5,0
CUST_2316,48.18,electronics,RU,mobile_wallet,8,1,3175,104.58,7,0,55.77,0,0,0,8,0
CUST_2317,75.27,electronics,DE,mobile_wallet,6,1,1106,160.27,3,0,55.01,0,0,1,4,0
CUST_2318,82.18,electronics,US,online,23,0,2310,72.98,5,0,12.24,0,0,0,1,0
CUST_2319,79.4,electronics,UK,online,11,0,1860,77.01,1,0,3.69,0,0,1,8,1
CUST_2320,357.26,travel,IN,contactless,19,0,1928,61.88,3,0,11.11,0,0,0,8,0
CUST_2321,187.78,digital_services,CN,POS,23,0,229,106.44,8,0,3.45,0,1,0,0,0
CUST_2322,140.44,groceries,CN,mobile_wallet,13,1,703,60.86,3,0,9.06,0,0,0,8,0
CUST_2323,55.52,groceries,US,mobile_wallet,21,1,578,63.8,8,0,36.87,0,0,0,6,0
CUST_2324,260.41,fashion,RU,mobile_wallet,15,0,966,111.96,9,0,8.63,0,0,0,0,0
CUST_2325,465.37,travel,US,contactless,18,0,2174,130.98,6,0,19.64,0,0,0,1,0
CUST_2326,258.22,electronics,RU,POS,22,1,78,88.11,7,0,3.16,0,0,0,1,0
CUST_2327,0.23,electronics,UK,mobile_wallet,2,0,925,132.64,6,0,10.68,0,0,0,7,0
CUST_2328,151.76,food,DE,mobile_wallet,10,0,2599,123.87,8,0,1.01,0,0,1,0,0
CUST_2329,7.87,food,IN,contactless,22,1,2117,138.91,7,0,19.86,1,0,0,2,0
CUST_2330,44.68,fashion,CN,online,20,0,943,83.58,1,0,10.68,0,0,0,0,0
CUST_2331,9.21,electronics,US,mobile_wallet,19,0,1206,189.44,3,0,51.39,0,0,0,4,0
CUST_2332,138.87,fashion,IN,POS,18,0,3207,80.12,3,0,12.46,0,0,0,3,0
CUST_2333,174.04,travel,RU,POS,7,0,2630,98.11,3,0,20.4,0,1,1,2,0
CUST_2334,18.24,groceries,DE,POS,19,0,705,138.02,4,0,93.92,0,0,1,7,0
CUST_2335,72.64,electronics,CN,POS,7,0,799,124.12,1,0,25.73,0,0,0,6,0
CUST_2336,91.39,digital_services,CN,contactless,2,1,240,149.64,2,0,17.35,0,0,1,3,0
CUST_2337,69.08,travel,RU,mobile_wallet,9,0,3303,109.15,5,0,2.58,0,0,0,0,0
CUST_2338,19.35,electronics,DE,contactless,12,0,2510,77.06,6,0,43.0,0,0,0,6,0
CUST_2339,81.44,digital_services,CN,POS,8,0,2784,66.62,9,0,25.71,1,0,0,2,0
CUST_2340,208.65,food,DE,POS,5,0,2642,182.29,2,1,2.87,0,0,0,4,0
CUST_2341,11.05,fashion,CN,POS,14,0,176,109.4,9,0,7.05,0,0,0,7,0
CUST_2342,12.54,food,UK,contactless,15,0,1552,114.14,7,0,19.29,0,0,0,8,0
CUST_2343,65.72,groceries,RU,POS,4,0,2359,183.05,9,0,1.15,0,0,0,9,0
CUST_2344,426.39,food,DE,mobile_wallet,20,0,3411,102.78,4,0,31.67,0,0,1,9,1
CUST_2345,165.65,electronics,IN,POS,12,1,2832,120.85,7,0,6.46,0,0,0,6,0
CUST_2346,170.29,digital_services,UK,mobile_wallet,18,0,3152,83.86,1,0,16.82,0,0,0,5,0
CUST_2347,67.39,food,BR,mobile_wallet,1,0,524,74.07,8,0,6.92,0,0,0,4,0
CUST_2348,135.09,electronics,IN,POS,5,0,2486,186.14,7,0,16.79,0,0,0,4,0
CUST_2349,1.53,groceries,RU,contactless,0,0,1679,186.63,7,0,5.26,0,0,0,3,0
CUST_2350,151.63,digital_services,CN,online,14,0,2350,155.74,2,0,22.53,0,0,0,6,0
CUST_2351,366.77,food,BR,online,14,0,2535,154.56,9,0,60.31,0,1,0,0,0
CUST_2352,142.23,fashion,IN,mobile_wallet,13,0,1173,146.4,8,0,41.17,0,0,0,2,0
CUST_2353,310.36,fashion,UK,contactless,6,1,3802,94.12,1,0,6.91,0,0,0,5,0
CUST_2354,193.09,digital_services,BR,online,4,0,75,130.18,1,0,17.23,0,0,0,9,1
CUST_2355,19.27,fashion,BR,POS,19,0,3344,102.37,5,0,13.75,0,0,0,0,0
CUST_2356,349.11,food,DE,POS,15,0,340,29.36,2,0,84.15,0,0,0,6,0
CUST_2357,10.31,food,US,mobile_wallet,16,0,2639,159.17,1,0,40.09,0,0,0,1,0
CUST_2358,114.52,digital_services,IN,contactless,10,0,360,139.41,8,0,2.84,0,0,0,6,0
CUST_2359,23.0,food,US,contactless,14,0,40,73.9,4,0,4.61,1,0,0,3,1
CUST_2360,1.77,electronics,RU,online,19,1,937,107.39,2,0,30.27,0,0,1,8,1
CUST_2361,82.24,groceries,IN,online,15,1,3525,156.83,5,0,4.35,0,0,0,4,0
CUST_2362,52.44,fashion,IN,POS,2,0,3149,124.62,6,0,75.13,0,0,0,0,0
CUST_2363,99.83,electronics,DE,mobile_wallet,5,1,1430,60.54,8,0,123.86,0,0,0,3,0
CUST_2364,129.13,digital_services,CN,contactless,20,0,1621,77.54,7,0,37.67,0,0,0,3,0
CUST_2365,6.71,fashion,UK,online,22,0,37,185.0,7,0,0.68,0,0,0,3,0
CUST_2366,19.69,electronics,UK,online,12,1,1013,122.31,1,0,16.48,0,0,0,2,0
CUST_2367,122.68,food,UK,mobile_wallet,0,1,3627,157.05,3,1,13.03,0,0,0,2,0
CUST_2368,63.05,digital_services,RU,mobile_wallet,20,0,1780,184.34,3,0,40.18,1,0,0,9,1
CUST_2369,195.94,digital_services,BR,POS,13,0,1423,103.94,7,0,8.46,0,0,0,4,0
CUST_2370,158.46,fashion,CN,mobile_wallet,1,0,3541,132.32,2,0,12.2,0,0,0,4,0
CUST_2371,280.24,food,US,POS,1,0,3858,51.17,7,0,2.45,0,0,0,1,0
CUST_2372,176.89,fashion,UK,POS,14,1,595,98.75,9,0,10.49,0,0,0,9,0
CUST_2373,84.3,travel,US,mobile_wallet,17,0,3585,140.15,1,0,91.1,0,0,1,9,1
CUST_2374,167.65,electronics,CN,mobile_wallet,8,0,2350,113.28,2,0,71.25,0,0,0,8,0
CUST_2375,48.32,travel,RU,mobile_wallet,2,0,3018,135.82,6,0,34.68,0,0,0,2,0
CUST_2376,54.86,electronics,CN,mobile_wallet,3,0,930,152.55,2,0,59.45,0,0,0,3,0
CUST_2377,233.37,groceries,DE,mobile_wallet,14,1,2208,139.61,2,0,5.93,0,0,1,1,0
CUST_2378,88.7,digital_services,BR,POS,4,1,3622,131.58,5,0,24.31,0,0,0,7,0
CUST_2379,240.21,fashion,UK,online,19,0,2801,126.68,7,0,17.33,0,0,0,6,0
CUST_2380,259.25,groceries,RU,contactless,19,0,2711,100.11,4,0,13.73,0,0,0,2,0
CUST_2381,292.33,groceries,DE,contactless,4,0,143,87.67,6,0,9.82,1,0,0,4,0
CUST_2382,372.68,digital_services,UK,POS,9,0,561,167.45,3,0,50.31,0,0,1,0,0
CUST_2383,84.58,digital_services,CN,POS,15,0,1552,147.73,4,1,16.57,0,0,1,5,1
CUST_2384,57.6,electronics,CN,online,11,0,3440,92.38,4,0,32.19,0,0,1,9,1
CUST_2385,130.91,travel,IN,mobile_wallet,13,0,1074,122.24,4,0,30.6,0,0,0,5,0
CUST_2386,69.58,food,IN,POS,21,0,1773,71.28,1,0,3.66,0,0,1,4,0
CUST_2387,137.85,electronics,CN,contactless,10,1,62,103.27,4,0,1.25,0,0,0,8,1
CUST_2388,183.42,food,CN,mobile_wallet,18,0,162,138.75,4,0,45.81,0,0,0,3,0
CUST_2389,174.91,groceries,US,POS,5,1,2997,129.11,6,0,16.85,0,0,0,1,0
CUST_2390,70.39,food,BR,mobile_wallet,9,0,1756,124.05,9,0,41.53,0,0,0,6,0
CUST_2391,27.38,travel,US,contactless,19,1,1004,89.07,6,0,8.81,0,0,0,4,0
CUST_2392,84.46,electronics,BR,mobile_wallet,2,0,55,81.97,6,0,49.48,0,0,0,6,0
CUST_2393,23.08,digital_services,DE,POS,21,0,3465,153.25,7,0,44.42,0,0,0,6,0
CUST_2394,331.22,travel,IN,POS,14,0,2678,179.28,7,0,12.02,0,0,0,6,0
CUST_2395,63.67,travel,IN,contactless,10,1,3193,139.25,1,0,13.26,0,1,0,2,0
CUST_2396,25.17,electronics,CN,online,21,0,574,113.97,8,0,10.8,0,0,0,4,0
CUST_2397,3.87,digital_services,CN,online,1,0,1291,162.88,1,1,0.89,0,0,0,0,0
CUST_2398,155.69,travel,DE,mobile_wallet,23,0,2095,90.52,9,1,29.09,0,0,0,5,0
CUST_2399,151.96,digital_services,RU,POS,5,1,3375,156.86,4,0,7.96,0,0,0,3,0
CUST_2400,62.46,fashion,RU,POS,16,1,963,99.12,9,0,53.86,1,0,0,1,0
CUST_2401,11.16,fashion,RU,contactless,17,1,2366,100.84,8,0,56.92,0,1,0,2,0
CUST_2402,79.05,fashion,IN,contactless,3,1,1080,108.35,9,0,32.06,0,0,0,2,0
CUST_2403,55.92,food,US,POS,22,1,846,116.46,6,0,5.01,0,0,1,0,0
CUST_2404,169.57,travel,RU,contactless,8,0,3535,152.02,9,0,2.34,0,0,0,6,0
CUST_2405,139.63,electronics,UK,online,9,0,1964,74.35,4,0,42.38,0,0,0,9,0
CUST_2406,68.02,electronics,DE,online,20,0,137,98.85,3,0,55.89,0,0,0,2,0
CUST_2407,36.86,food,RU,mobile_wallet,1,0,3050,127.34,3,0,10.85,1,0,0,6,0
CUST_2408,663.88,electronics,UK,contactless,10,0,977,139.52,8,0,10.88,0,0,1,9,1
CUST_2409,90.77,fashion,RU,mobile_wallet,10,0,767,60.33,2,0,12.37,0,0,1,9,1
CUST_2410,174.84,travel,US,contactless,10,0,2401,92.34,6,0,43.95,0,0,0,8,0
